publisher_id,Date,PGDR
843893761,2020-03-08,58.57995109809942
843893761,2020-04-26,-70.99821455566153
843893761,2020-06-14,336.2707210219413
843893761,2020-07-08,284.30327761672885
843893761,2020-07-25,319.84118731881995
-12454423,2019-05-05,14.341002845074224
-12454423,2019-07-08,-7.040498454467013
-12454423,2019-08-12,-48.393866816127954
-12454423,2019-10-31,37.62586989274115
-12454423,2019-12-02,5.583761047278683
-12454423,2020-01-01,-33.454016142296126
-12454423,2020-01-20,-33.454016142296126
-12454423,2020-01-26,-33.454016142296126
-12454423,2020-03-15,98.656442186916
-12454423,2020-05-06,-40.59440324870337
-12454423,2020-07-08,-15.179603624150737
78587240,2019-05-05,-30.22524611939141
78587240,2019-07-08,93.0966195357459
78587240,2019-08-13,3.9763799365680272
78587240,2019-09-23,-67.74499693527619
78587240,2019-12-02,94.54806461137608
78587240,2020-01-01,30.136009844902297
78587240,2020-01-26,30.136009844902297
78587240,2020-02-16,-27.098856952910893
78587240,2020-03-30,-46.7697665114879
78587240,2020-05-06,-6.878000810232591
78587240,2020-07-08,88.3827025336594
78587240,2020-08-12,73.3011695300739
1286220601,2019-05-19,6.8435297949614
1286220601,2019-07-08,1154.0459372404823
1286220601,2019-07-21,1442.5574215506028
1286220601,2019-08-25,258.97599161765703
1286220601,2019-10-13,-135.16529499706235
1286220601,2019-10-31,-135.16529499706235
1286220601,2019-12-02,172.0355878671469
1286220601,2019-12-13,172.0355878671469
1286220601,2020-01-01,52.28200102306698
1286220601,2020-01-26,52.28200102306698
1286220601,2020-02-23,25.09140249392827
1286220601,2020-04-12,24.83285149228459
1286220601,2020-05-31,-81.1292856906362
1286220601,2020-07-08,55.31431342936165
1286220601,2020-07-19,55.31431342936165
78587240,2019-07-08,21.24750326404205
78587240,2019-08-21,-53.582767068500736
78587240,2019-10-31,-6.977012252067753
78587240,2019-12-02,55.57626316705032
78587240,2020-01-01,53.752930032467454
78587240,2020-01-26,53.752930032467454
78587240,2020-02-16,9.653261537792742
78587240,2020-04-19,60.64357363409572
78587240,2020-05-05,-43.48884424049096
78587240,2020-07-21,28.791425312630054
-1170361027,2019-05-08,209.2375748785444
-1170361027,2019-07-08,813.2874954738745
-1170361027,2019-07-23,813.2874954738745
-1170361027,2019-11-02,32.95694068051788
-1170361027,2019-12-02,93.2953120047314
-1170361027,2020-01-01,-77.79160653652391
-1170361027,2020-01-16,-77.79160653652391
-1170361027,2020-01-26,-77.79160653652391
-1170361027,2020-03-12,421.4111393554441
-1170361027,2020-05-10,-56.33150540317149
-1170361027,2020-07-08,-33.03579608335308
-1170361027,2020-07-23,-33.03579608335308
976899290,2020-07-08,-5.76244929021191
-1113012495,2019-04-07,406.0748603383045
-1113012495,2019-05-19,107.7389187986818
-1113012495,2019-05-31,107.7389187986818
-1113012495,2019-06-02,13.424488919726947
-1113012495,2019-06-06,13.424488919726947
-1113012495,2019-07-08,52.67257840453564
-1113012495,2019-08-18,-94.05418131225868
-1113012495,2019-10-20,-19.532577959847213
-1113012495,2019-10-31,-19.532577959847213
-1113012495,2019-11-11,-5.602852410413508
-1113012495,2019-11-24,-5.602852410413508
-1113012495,2019-12-02,-17.200570743683553
-1113012495,2019-12-15,-17.200570743683553
-1113012495,2020-01-01,-4.0140103465949135
-1113012495,2020-01-26,-4.0140103465949135
-1113012495,2020-02-23,43.948518409060085
-1113012495,2020-04-19,3.184469687822967
-1113012495,2020-05-17,-32.42998215162539
-1113012495,2020-06-07,-20.725718022308484
-1113012495,2020-07-08,1.7891099706916291
-1113012495,2020-07-26,1.7891099706916291
-950390578,2019-06-16,319.653190874136
-950390578,2019-07-08,71.08771376451982
-950390578,2019-07-29,63.50502429630438
-950390578,2019-10-31,52.46147220631888
-950390578,2019-12-02,153.96773776854278
-950390578,2020-01-01,-30.1771641843722
-950390578,2020-01-26,-30.1771641843722
-950390578,2020-05-05,-31.354697064682984
-950390578,2020-07-08,133.05716393054223
-950390578,2020-08-10,47.26976998424106
-1378653689,2019-05-02,-3.938518235827684
-1378653689,2019-07-08,-4.804569282681086
-1378653689,2019-09-15,23.330134524376888
-1378653689,2019-11-11,77.33008045596056
-1378653689,2019-12-02,34.695534856051374
-1378653689,2020-01-01,-7.0681791975825305
-1378653689,2020-01-26,-6.664283243434958
-1378653689,2020-07-08,-20.430356278594235
560145306,2019-05-05,9.110784425447116
560145306,2019-07-08,25.69758616819796
560145306,2019-07-21,25.69758616819796
560145306,2019-08-08,-51.03412516147046
560145306,2019-10-31,47.6626886361484
560145306,2019-12-02,9.870121165257348
560145306,2020-01-01,-18.880450169119687
560145306,2020-01-26,-18.880450169119687
560145306,2020-07-08,18.40960107846785
560145306,2020-08-10,48.372527242724175
-917577673,2019-07-08,36.71658251924573
-917577673,2019-08-04,-3.377318114020486
-917577673,2019-12-02,478.0755062517274
-917577673,2020-01-01,121.14072067075756
-917577673,2020-01-19,121.14072067075756
-917577673,2020-01-26,163.7036765821048
-917577673,2020-03-22,-99.77779727940732
-917577673,2020-07-08,30.39481455970496
-917577673,2020-08-12,-6.010590343206553
194315509,2019-07-08,31.104129133022493
194315509,2019-08-11,-14.59204441041552
194315509,2019-10-06,12.515688519145954
194315509,2019-12-02,63.556462799402105
194315509,2020-01-01,11.81923592324393
194315509,2020-01-12,11.81923592324393
194315509,2020-01-26,11.81923592324393
194315509,2020-03-01,89.39083951154821
194315509,2020-03-25,89.39083951154821
194315509,2020-05-10,-53.79198342264163
194315509,2020-07-08,-5.597962357375359
-265343409,2019-04-11,-32.251197767118164
-265343409,2019-05-30,-67.76983322363644
-265343409,2019-09-01,95.53324126862248
-265343409,2019-10-31,75.97265086028249
-265343409,2019-12-02,12.819586755117736
-265343409,2020-01-01,-66.86129119137824
-265343409,2020-01-26,-200.5838735741347
-265343409,2020-02-27,1.8241463074305768
-265343409,2020-04-16,19.23849341106833
-265343409,2020-06-07,-94.81623715197227
-265343409,2020-07-08,-29.656680119643102
-265343409,2020-07-30,-59.313360239286204
1887085205,2019-05-30,132.64055780082535
1887085205,2019-07-08,-55.10913962709453
1887085205,2019-09-17,-30.6436316124595
1887085205,2019-12-02,63.17239268080888
1887085205,2020-01-01,-47.441041199456606
1887085205,2020-01-26,-47.441041199456606
1887085205,2020-07-08,-29.0558721578778
-2080260409,2019-05-19,-20.499338318141294
-2080260409,2019-07-08,-13.752467249102418
-2080260409,2019-09-29,10.929621053633838
-2080260409,2019-11-24,65.79006300192061
-2080260409,2019-12-02,31.62510014541011
-2080260409,2020-01-01,25.947194175152543
-2080260409,2020-01-26,25.947194175152543
-2080260409,2020-02-23,115.0765504439618
-2080260409,2020-03-01,27.46662141794241
-2080260409,2020-03-25,27.46662141794241
-2080260409,2020-05-17,-50.84488715905542
-2080260409,2020-07-08,179.3756410428809
-2080260409,2020-07-19,126.61809955968064
-355007632,2019-05-12,31.2004411635791
-355007632,2019-07-08,11.823923341855336
-355007632,2019-10-05,28.634264106961176
-355007632,2019-10-20,28.634264106961176
-355007632,2019-10-31,19.4712995927336
-355007632,2019-11-11,33.585196502908765
-355007632,2019-12-02,34.850016878419304
-355007632,2020-01-01,-25.98965285901053
-355007632,2020-01-26,-43.31608809835088
-355007632,2020-05-03,-5.421694488903769
-355007632,2020-07-08,87.66229863952577
-355007632,2020-08-09,36.36119151070031
1440539237,2019-05-19,89.53427887907712
1440539237,2019-05-31,89.53427887907712
1440539237,2019-06-02,-54.92487665937879
1440539237,2019-07-08,-75.36578325747668
1440539237,2019-10-13,61.43488408453851
1440539237,2019-10-31,61.43488408453851
1440539237,2019-12-02,79.13114935557572
1440539237,2019-12-15,79.13114935557572
1440539237,2020-01-01,-86.16935839589473
1440539237,2020-01-26,-86.16935839589473
1440539237,2020-02-16,-47.7995525050496
1440539237,2020-04-30,10.07884003339243
1440539237,2020-07-08,-15.207390044467129
1440539237,2020-07-26,-15.207390044467129
-12454423,2019-05-19,0.1433446453721888
-12454423,2019-07-08,5.27574654367985
-12454423,2019-07-28,5.27574654367985
-12454423,2019-10-20,14.022020266449037
-12454423,2019-11-11,-0.8250615058808686
-12454423,2019-12-02,16.770114891037153
-12454423,2020-01-01,-9.33380154866992
-12454423,2020-01-21,-9.33380154866992
-12454423,2020-01-26,-9.33380154866992
-12454423,2020-03-15,56.49871723672032
-12454423,2020-04-19,-7.273150137306742
-12454423,2020-06-21,-18.540201174077605
-12454423,2020-07-08,-24.376643650168152
802383246,2019-05-19,0.1433446453721888
802383246,2019-07-08,5.27574654367985
802383246,2019-07-28,5.27574654367985
802383246,2019-10-20,14.022020266449037
802383246,2019-11-11,-0.8250615058808686
802383246,2019-12-02,16.770114891037153
802383246,2020-01-01,-9.33380154866992
802383246,2020-01-21,-9.33380154866992
802383246,2020-01-26,-9.33380154866992
802383246,2020-03-15,56.49871723672032
802383246,2020-04-19,-7.273150137306742
802383246,2020-06-21,-18.540201174077605
802383246,2020-07-08,-24.376643650168152
672019004,2019-06-16,-45.79187915894323
672019004,2019-07-08,-54.50063889254976
672019004,2019-10-31,16.514943757847746
672019004,2019-11-11,103.89530885863032
672019004,2019-12-02,32.07229611973059
672019004,2019-12-15,30.185690465628795
672019004,2020-01-01,-37.56946768875544
672019004,2020-01-26,-39.91755941930265
672019004,2020-03-29,52.24379774668476
672019004,2020-07-08,-21.373108712576038
-1875700035,2019-04-11,-36.24376812569964
-1875700035,2019-05-09,-183.03275176658147
-1875700035,2019-07-08,109.25772347936524
-1875700035,2019-08-15,-63.411209981803765
-1875700035,2019-10-31,33.139144402749686
-1875700035,2019-11-11,323.8585059292499
-1875700035,2019-12-02,78.98254710596531
-1875700035,2019-12-13,78.98254710596531
-1875700035,2020-01-01,360.4037980814841
-1875700035,2020-01-26,360.4037980814841
-1875700035,2020-02-13,104.04570716313064
-1875700035,2020-04-15,-137.3804269163213
-1875700035,2020-05-11,-80.29259860254643
-1875700035,2020-07-08,51.3688938981547
-1875700035,2020-08-12,-59.16809556253821
1887085205,2019-05-30,123.09666739582256
1887085205,2019-07-08,-51.79855477890688
1887085205,2019-09-17,-27.03055004085641
1887085205,2019-12-02,63.80028919874386
1887085205,2020-01-01,-37.288759817672535
1887085205,2020-01-26,-37.288759817672535
1887085205,2020-07-08,-42.87366159265327
-2080260409,2019-05-31,-8.47268310069372
-2080260409,2019-06-02,9.11471621872625
-2080260409,2019-07-08,0.2365975680385505
-2080260409,2019-12-02,22.444015637328228
-2080260409,2020-01-01,4.489390405206346
-2080260409,2020-01-26,4.489390405206346
-2080260409,2020-03-01,69.49940665023405
-2080260409,2020-03-25,69.49940665023405
-2080260409,2020-05-10,-25.478042320285653
-2080260409,2020-07-08,-7.807069758810547
512719419,2019-05-08,6.429184711116151
512719419,2019-06-28,-43.45982829323983
512719419,2019-07-08,-16.674897888019995
512719419,2019-10-06,81.91014821933214
512719419,2019-12-02,107.17177361196268
512719419,2020-01-01,-67.13139710194125
512719419,2020-01-26,-67.13139710194125
512719419,2020-04-08,68.14505146163113
512719419,2020-05-06,-36.77376226312804
-483919086,2019-05-08,6.429184711116151
-483919086,2019-06-28,-43.45982829323983
-483919086,2019-07-08,-16.674897888019995
-483919086,2019-10-06,81.91014821933214
-483919086,2019-12-02,107.17177361196268
-483919086,2020-01-01,-67.13139710194125
-483919086,2020-01-26,-67.13139710194125
-483919086,2020-04-08,68.14505146163113
-483919086,2020-05-06,-36.77376226312804
1203862585,2019-05-08,6.429184711116151
1203862585,2019-06-28,-43.45982829323983
1203862585,2019-07-08,-16.674897888019995
1203862585,2019-10-06,81.91014821933214
1203862585,2019-12-02,107.17177361196268
1203862585,2020-01-01,-67.13139710194125
1203862585,2020-01-26,-67.13139710194125
1203862585,2020-04-08,68.14505146163113
1203862585,2020-05-06,-36.77376226312804
802383246,2019-05-08,6.429184711116151
802383246,2019-06-28,-43.45982829323983
802383246,2019-07-08,-16.674897888019995
802383246,2019-10-06,81.91014821933214
802383246,2019-12-02,107.17177361196268
802383246,2020-01-01,-67.13139710194125
802383246,2020-01-26,-67.13139710194125
802383246,2020-04-08,68.14505146163113
802383246,2020-05-06,-36.77376226312804
-742141607,2019-05-31,3.233785790813014
-742141607,2019-06-06,-7.110001605895212
-742141607,2019-06-28,-7.110001605895212
-742141607,2019-07-08,148.1942352015897
-742141607,2019-08-26,636.6475496437683
-742141607,2019-10-21,-82.93907298855994
-742141607,2020-03-18,41.53430078940615
-742141607,2020-03-26,41.53430078940615
-742141607,2020-07-08,-19.00841507385636
-1186516368,2019-05-31,3.233785790813014
-1186516368,2019-06-06,-7.110001605895212
-1186516368,2019-06-28,-7.110001605895212
-1186516368,2019-07-08,148.1942352015897
-1186516368,2019-08-26,636.6475496437683
-1186516368,2019-10-21,-82.93907298855994
-1186516368,2020-03-18,41.53430078940615
-1186516368,2020-03-26,41.53430078940615
-1186516368,2020-07-08,-19.00841507385636
665628195,2019-04-14,-77.55504690360316
665628195,2019-06-28,76.67879564495625
665628195,2019-07-08,8.047289353193637
665628195,2019-08-25,-57.1434257726013
665628195,2019-09-29,25.798993981144736
665628195,2019-10-06,100.85686521988252
665628195,2019-10-31,100.85686521988252
665628195,2019-11-11,-42.05787105092178
665628195,2019-12-02,-7.707698979159451
665628195,2020-01-01,200.15575600950228
665628195,2020-01-26,200.15575600950228
665628195,2020-02-09,-6.675449739789187
665628195,2020-03-29,-96.22097996507306
665628195,2020-06-21,231.5371842584673
665628195,2020-07-08,-51.649119403261054
1341971296,2019-06-28,1395.7114704618036
1341971296,2019-07-08,201.92948955701087
1341971296,2019-10-31,25.37667237742696
1341971296,2019-11-11,25.18445948327193
1341971296,2019-12-02,22.26794963671429
1341971296,2020-01-01,94.2701275677562
1341971296,2020-01-26,94.2701275677562
1341971296,2020-07-08,32.34668152125807
264526409,2019-06-28,19.67163353851416
264526409,2019-07-08,-0.7155885971206505
264526409,2019-10-31,33.50024781276073
264526409,2019-12-02,-17.18627127458937
264526409,2020-01-01,130.0009603427468
264526409,2020-01-26,130.0009603427468
264526409,2020-02-23,105.4431181112412
264526409,2020-03-23,-10.156869426115671
264526409,2020-05-17,-18.10067440345169
264526409,2020-07-08,-7.444353102955175
264526409,2020-07-26,-7.444353102955175
-950390578,2019-06-16,198.8547692093113
-950390578,2019-06-28,148.39908149948607
-950390578,2019-07-08,38.61425240592639
-950390578,2019-07-29,32.33943638996335
-950390578,2019-10-27,22.49941104633949
-950390578,2019-12-02,26.45022874219702
-950390578,2020-01-01,-34.502401782078124
-950390578,2020-01-26,-34.502401782078124
-950390578,2020-07-08,74.67323200228519
-950390578,2020-08-10,8.6472067654056
-1127678441,2019-05-05,-2.1656715324621283
-1127678441,2019-06-28,23.03031861193987
-1127678441,2019-07-08,15.89761798036269
-1127678441,2019-08-22,-2.170535283019168
-1127678441,2019-09-08,-33.82461254975842
-1127678441,2019-11-11,143.84713923450963
-1127678441,2019-12-02,77.76092389036442
-1127678441,2020-01-01,-46.06301139016194
-1127678441,2020-01-26,-46.06301139016194
-1127678441,2020-05-07,119.84335176981388
-1127678441,2020-07-08,-39.851927977854224
-2110134855,2019-06-28,20.62828360086573
-2110134855,2019-07-08,-3.1420731638561223
-2110134855,2020-07-08,-17.607912632238392
-2080260409,2019-05-12,13.96476022073618
-2080260409,2019-06-28,18.56457267006406
-2080260409,2019-07-08,-22.071399837824725
-2080260409,2019-09-09,16.65029973249417
-2080260409,2019-12-02,11.909506565729332
-2080260409,2019-12-08,11.909506565729332
-2080260409,2020-01-01,98.94959438453562
-2080260409,2020-01-26,98.94959438453562
-2080260409,2020-02-23,159.96655087301576
-2080260409,2020-03-01,-80.08911970992851
-2080260409,2020-03-25,-80.08911970992851
-2080260409,2020-05-10,-26.76566043566268
-2080260409,2020-07-08,13.141152073596269
-2080260409,2020-07-19,12.3198300689965
-12454423,2019-04-21,-17.627475857150312
-12454423,2019-06-28,65.57481317273701
-12454423,2019-07-08,54.50135938602852
-12454423,2019-09-01,-38.59167414408439
-12454423,2019-11-11,77.15110607511545
-12454423,2019-12-02,40.78803750754009
-12454423,2020-01-01,8.548616033258678
-12454423,2020-01-26,8.548616033258678
-12454423,2020-02-27,46.65926212491885
-12454423,2020-03-15,-3.20450226824582
-1186516368,2019-04-21,-17.627475857150312
-1186516368,2019-06-28,65.57481317273701
-1186516368,2019-07-08,54.50135938602852
-1186516368,2019-09-01,-38.59167414408439
-1186516368,2019-11-11,77.15110607511545
-1186516368,2019-12-02,40.78803750754009
-1186516368,2020-01-01,8.548616033258678
-1186516368,2020-01-26,8.548616033258678
-1186516368,2020-02-27,46.65926212491885
-1186516368,2020-03-15,-3.20450226824582
-1761237127,2019-05-26,79.29279570436765
-1761237127,2019-06-28,-30.69741923252543
-1761237127,2019-07-08,-40.05936119037417
-1761237127,2019-10-31,7.208693668693088
-1761237127,2020-01-26,126.08755058227568
-1761237127,2020-07-08,-20.6587560001368
-1048555646,2019-06-28,-32.26328919189053
-1048555646,2019-07-08,-27.94116017086053
-1048555646,2019-09-08,23.732793077987772
-1048555646,2019-10-27,-25.556638994124583
-1048555646,2019-12-02,10.004522554013352
-1048555646,2020-01-01,-19.143583377013027
-1048555646,2020-01-26,-19.143583377013027
-1048555646,2020-07-12,8.004163363983526
-1161147646,2019-04-14,-7.970143260411415
-1161147646,2019-05-31,-16.40648405475592
-1161147646,2019-06-02,-35.06700380004364
-1161147646,2019-06-28,-35.06700380004364
-1161147646,2019-07-08,-26.41106575197608
-1161147646,2019-07-21,-39.61659862796412
-1161147646,2019-08-04,-12.936304171093056
-1161147646,2019-09-01,-7.571813977312581
-1161147646,2019-09-29,-7.571813977312581
-1161147646,2019-10-20,11.632538686605791
-1161147646,2019-11-11,34.457385825165325
-1161147646,2019-12-04,7.937822864028079
-1161147646,2020-01-01,-20.36148104182024
-1161147646,2020-02-02,19.375933775742613
-1161147646,2020-03-15,53.59723551132226
-1161147646,2020-04-05,5.623378652518354
-1161147646,2020-05-03,-22.51213095179158
-1161147646,2020-05-31,-22.51213095179158
-1161147646,2020-07-08,-23.468867834332052
-1161147646,2020-07-19,-23.468867834332052
363367676,2019-06-28,7.09074467642368
363367676,2019-07-08,-40.85772216315632
363367676,2019-10-14,94.0736076094121
363367676,2019-10-31,94.0736076094121
363367676,2020-01-01,-78.814282408837
363367676,2020-03-29,21.86645354140864
363367676,2020-06-07,90.82982360196604
363367676,2020-07-08,-86.81431570056685
-969343543,2019-04-29,-30.75295508067469
-969343543,2019-06-28,146.80211339882828
-969343543,2019-07-08,85.045867671494
-969343543,2019-08-08,-21.65438692886114
-969343543,2019-09-10,-24.772623516659152
-969343543,2019-11-14,8.636541780067349
-969343543,2019-12-02,-1.9673731845306988
-969343543,2020-01-01,-18.19801337000987
-969343543,2020-01-26,-18.19801337000987
-969343543,2020-03-18,20.05820072787393
-969343543,2020-05-13,-27.71883075773877
-969343543,2020-06-07,-38.62723140613812
-969343543,2020-07-22,-59.87610110811302
211720083,2019-04-29,-30.75295508067469
211720083,2019-06-28,146.80211339882828
211720083,2019-07-08,85.045867671494
211720083,2019-08-08,-21.65438692886114
211720083,2019-09-10,-24.772623516659152
211720083,2019-11-14,8.636541780067349
211720083,2019-12-02,-1.9673731845306988
211720083,2020-01-01,-18.19801337000987
211720083,2020-01-26,-18.19801337000987
211720083,2020-03-18,20.05820072787393
211720083,2020-05-13,-27.71883075773877
211720083,2020-06-07,-38.62723140613812
211720083,2020-07-22,-59.87610110811302
-2110134855,2019-06-28,5.63118217097869
-2110134855,2019-07-08,-7.061046862106265
-2110134855,2019-12-02,8.676506335959118
-2110134855,2020-01-01,-6.257369058733115
-2110134855,2020-07-08,-20.66141859338436
85794591,2019-06-28,26.2072925340476
85794591,2019-07-08,39.4335126903016
85794591,2019-07-29,26.02611837559905
85794591,2019-12-02,212.12925956109277
85794591,2020-01-01,79.97185882046432
85794591,2020-01-26,79.97185882046432
85794591,2020-06-14,-57.9752736829241
85794591,2020-07-08,-76.43681623666279
-2080260409,2019-05-12,13.868964660873509
-2080260409,2019-06-28,158.45390463849247
-2080260409,2019-07-08,1.1369277112124097
-2080260409,2019-09-09,-3.576719244320261
-2080260409,2019-12-02,59.47804722457228
-2080260409,2019-12-08,52.86937531073092
-2080260409,2020-01-01,-8.851783370412994
-2080260409,2020-01-26,-8.851783370412994
-2080260409,2020-02-23,128.32836788848675
-2080260409,2020-03-01,-63.53423082327288
-2080260409,2020-03-25,-63.53423082327288
-2080260409,2020-05-10,-43.06708072999371
-2080260409,2020-07-08,73.43286186496745
-2080260409,2020-07-19,61.19405155413954
-1732442396,2019-09-03,-930.373161562671
-1732442396,2020-07-08,245.7848837209265
-1127678441,2019-05-05,60.82032749576721
-1127678441,2019-05-09,60.82032749576721
-1127678441,2019-06-28,-3.3299920224305595
-1127678441,2019-07-08,-32.218155440488395
-1127678441,2019-09-08,-28.806565047292896
-1127678441,2019-11-14,60.05221522205295
-1127678441,2019-12-02,14.117832098500388
-1127678441,2020-01-01,-23.371143534046684
-1127678441,2020-01-26,-23.371143534046684
-1127678441,2020-05-05,30.790457408602176
-1127678441,2020-07-08,-15.191324123120866
-644447441,2019-05-19,-3.5936931681798163
-644447441,2019-06-28,-2.127400034210631
-644447441,2019-07-15,-13.682679331668028
-644447441,2019-09-02,-18.337406237225206
-644447441,2019-11-11,28.775846783950072
-644447441,2019-12-02,9.51949096275328
-644447441,2020-01-01,-4.98965346980666
-644447441,2020-01-26,-4.98965346980666
-644447441,2020-07-08,4.103208612350802
-1219861111,2019-05-16,9.442555858638944
-1219861111,2019-06-28,0.2490677298743372
-1219861111,2019-07-08,9.708933614651826
-1219861111,2019-10-31,8.389929029109137
-1219861111,2019-12-02,-21.311039698087825
-1219861111,2020-01-01,-34.334850016639415
-1219861111,2020-07-08,16.855561149970498
-1219861111,2020-08-02,5.761480972395006
1353498265,2019-06-19,19.757429253440662
1353498265,2019-06-28,18.52258992510062
1353498265,2019-07-08,-22.491763657486533
1353498265,2019-08-15,-33.43424934329951
1353498265,2019-10-13,4.020678290758025
1353498265,2019-10-31,4.020678290758025
1353498265,2019-11-11,-8.093395751091558
1353498265,2019-12-02,1.467933657251696
1353498265,2019-12-17,1.467933657251696
1353498265,2020-01-01,-24.059035307900192
1353498265,2020-01-26,-24.059035307900192
1353498265,2020-04-08,-19.241705582093573
1353498265,2020-07-08,-27.619570132590383
1887085205,2019-05-19,20.61748059556452
1887085205,2019-06-28,-0.2601248233905789
1887085205,2019-07-08,-19.743239783017383
1887085205,2019-10-31,11.339358781170809
1887085205,2019-12-02,38.91778410301061
1887085205,2020-01-01,177.61030209993854
1887085205,2020-01-26,177.61030209993854
1887085205,2020-02-17,44.19259853468149
1887085205,2020-04-05,-31.696549414866983
1887085205,2020-05-30,-61.37830037769431
1887085205,2020-07-08,-22.39599732362225
-1127678441,2019-05-05,24.880673238430813
-1127678441,2019-06-28,145.7921303723296
-1127678441,2019-07-08,1.2716132381594794
-1127678441,2019-07-18,1.2716132381594794
-1127678441,2019-09-08,-32.55313357289004
-1127678441,2019-11-11,98.75421021111616
-1127678441,2019-12-02,55.44014865809769
-1127678441,2020-01-01,-24.75656677070284
-1127678441,2020-01-26,-24.75656677070284
-1127678441,2020-05-05,83.51802115066218
-1127678441,2020-05-21,83.51802115066218
-1127678441,2020-07-08,-59.46822737154488
-1378653689,2019-04-28,-0.2206392730641568
-1378653689,2019-06-28,-5.8788697643624
-1378653689,2019-07-08,0.7669543990890468
-1378653689,2019-09-15,0.5975580343077131
-1378653689,2019-10-31,-4.998978150692964
-1378653689,2019-12-02,17.517537206468184
-1378653689,2020-01-01,15.76204966304254
-1378653689,2020-01-26,15.76204966304254
-1378653689,2020-03-05,15.754570865699268
-1378653689,2020-06-07,-0.9245893235887592
-1378653689,2020-07-08,-2.341317303485212
-482308940,2020-01-01,56.51953004392576
-482308940,2020-01-26,56.51953004392576
-482308940,2020-03-08,26.54475841048397
536593129,2019-06-28,176.2160310277594
536593129,2019-07-08,-88.17677486796396
536593129,2019-10-31,45.70045462209233
536593129,2019-12-02,214.31206894599808
536593129,2020-01-01,-76.65325859621574
536593129,2020-01-26,-134.14320254337753
536593129,2020-07-08,-47.13286571437113
-1539353560,2019-04-09,403.4258980714043
-1539353560,2019-06-28,-90.96067123107204
-1539353560,2019-07-08,-87.26462483809479
-1539353560,2019-09-01,-26.29596344412459
-1539353560,2019-09-22,-26.29596344412459
-1539353560,2019-10-31,-27.768201541111623
-1539353560,2019-11-11,17.227538001124877
-1539353560,2019-11-24,17.227538001124877
-1539353560,2019-12-02,26.98867340869006
-1539353560,2020-01-01,20.38861522046615
-1539353560,2020-01-26,20.38861522046615
-1539353560,2020-03-01,49.85869880727613
-1539353560,2020-03-23,49.85869880727613
-1539353560,2020-04-19,-54.60501118787053
-1539353560,2020-06-11,-10.36388248700014
-1539353560,2020-07-08,-23.76949312586092
-1606173463,2019-04-07,-14.111000418616417
-1606173463,2019-06-28,-4.622767552009987
-1606173463,2019-07-08,-7.409906928460819
-1606173463,2019-10-31,5.617269571271066
-1606173463,2019-11-10,-6.796851793551312
-1606173463,2019-12-02,-10.018486910215843
-1606173463,2020-01-01,-9.67276256043712
-1606173463,2020-01-26,-9.67276256043712
-1606173463,2020-05-18,-56.8543702113116
-1606173463,2020-07-08,-17.70749615465882
-2025075935,2019-05-21,-37.73186937858854
-2025075935,2019-06-28,-47.52026798929002
-2025075935,2019-07-08,-95.68083916424884
-2025075935,2019-10-31,307.56183380574026
-2025075935,2019-11-10,245.11635393476004
-2025075935,2019-11-24,210.09973194408005
-2025075935,2019-12-02,-16.739507823408
-2025075935,2019-12-13,-16.739507823408
-2025075935,2020-01-01,-40.14367944236431
-2025075935,2020-01-26,-40.14367944236431
-2025075935,2020-03-08,74.5378006270883
-2025075935,2020-04-09,-35.74508250109728
-2025075935,2020-07-08,-27.20934059632784
-1272302406,2019-05-31,-5.44179586195753
-1272302406,2019-06-10,-45.92222620144469
-1272302406,2019-06-28,-45.92222620144469
-1272302406,2019-07-08,-131.39229117906262
-1272302406,2019-10-31,-33.74858979097288
-1272302406,2019-12-02,-49.81772180101569
-1272302406,2020-01-01,37.58273487537901
-1272302406,2020-01-26,37.58273487537901
-1272302406,2020-02-14,21783.09471047219
-1272302406,2020-07-08,-130.1478839294447
-644447441,2019-05-19,15.790769085479113
-644447441,2019-06-28,-9.623382180280364
-644447441,2019-07-08,-21.33623050598337
-644447441,2019-10-31,20.59037822854125
-644447441,2019-11-11,-3.764829985502769
-644447441,2019-12-02,1.333263367880355
-644447441,2020-01-01,-17.839080365848705
-644447441,2020-01-26,-17.839080365848705
-644447441,2020-03-30,94.28420621925711
-644447441,2020-07-08,-27.14508370928528
-750143379,2019-06-28,-25.63796585279437
-750143379,2019-07-08,-63.48968070445716
-750143379,2019-10-31,76.36361177218119
-750143379,2019-11-10,68.68401230043834
-750143379,2019-11-24,68.68401230043834
-750143379,2019-12-02,-11.79374770208711
-750143379,2019-12-13,-11.79374770208711
-750143379,2020-01-01,-20.414404413696435
-750143379,2020-01-26,-19.24786701862807
-750143379,2020-02-06,-5.626272430242064
-750143379,2020-03-08,-17.164167001653944
-750143379,2020-07-08,-31.534553088306257
-1606173463,2019-04-07,-11.835287007153816
-1606173463,2019-06-28,21.951622166648985
-1606173463,2019-07-08,-33.96902554460387
-1606173463,2019-11-10,-8.654285448518099
-1606173463,2019-12-02,-37.80883071480234
-1606173463,2020-01-01,-25.932155045582416
-1606173463,2020-01-26,-25.932155045582416
-1606173463,2020-05-18,-69.98092319870375
-1606173463,2020-07-08,-25.85500345941711
802383246,2019-04-07,-11.835287007153816
802383246,2019-06-28,21.951622166648985
802383246,2019-07-08,-33.96902554460387
802383246,2019-11-10,-8.654285448518099
802383246,2019-12-02,-37.80883071480234
802383246,2020-01-01,-25.932155045582416
