pid,Year,Month,mean,max
164054178,2017,12,234.4837962962963,404.5
164054178,2018,1,227.89271183641603,453.5
164054178,2018,2,212.0811310031259,416.5
164054178,2018,3,209.317109735791,397.0
164054178,2018,4,204.03920701427683,386.5
164054178,2018,5,191.25739247311827,358.0
164054178,2018,6,207.9718011126565,486.5
164054178,2018,7,251.9209459459459,497.5
164054178,2018,8,212.39910762094965,437.0
164054178,2018,9,272.1178226490677,583.0
164054178,2018,10,206.9373692240628,369.0
164054178,2018,11,243.6791888594927,480.5
164054178,2018,12,273.89583333333337,564.5
164054178,2019,1,264.9157958565853,555.5
164054178,2019,2,236.7967585692996,461.5
164054178,2019,3,213.90577120650377,406.0
164054178,2019,4,206.20171153503296,371.5
164054178,2019,5,197.3457919768404,365.5
164054178,2019,6,192.8611208088369,365.0
164054178,2019,7,207.94557262712857,417.5
164054178,2019,8,207.69716817883352,387.0
164054178,2019,9,193.3969049763745,350.5
164054178,2019,10,195.0206773259012,364.0
164054178,2019,11,206.55601088038685,373.5
164054178,2019,12,241.71959430619205,462.5
164054178,2020,1,257.17960904070515,502.0
164054178,2020,2,243.98241303061445,461.5
164054178,2020,3,286.2881513647643,565.5
164054178,2020,4,308.02367688022287,542.5
164054178,2020,5,353.2820030710985,656.5
164054178,2020,6,249.578431372549,453.0
164054178,2020,7,264.1068548387097,497.0
164054178,2020,8,231.5563237998452,387.0
1643573183,2017,12,58.74821531931314,177.0
1643573183,2018,1,38.52517985611511,677.0
1643573183,2018,2,25.277635997313634,179.0
1643573183,2018,3,19.199349702881488,470.0
1643573183,2018,4,15.43551010922612,50.0
1643573183,2018,5,962.5725661731718,45049.0
1643573183,2018,6,69.47538890178778,594.0
1643573183,2018,7,35.27913523251886,799.0
1643573183,2018,8,23.84479856357311,354.0
1643573183,2018,9,27.32904049193641,574.0
1643573183,2018,10,18.649668651016512,203.0
1643573183,2018,11,28.832715047530723,155.0
1643573183,2018,12,34.73174834585623,218.0
1643573183,2019,1,22.60971202710333,143.0
1643573183,2019,2,16.12603998509872,153.0
1643573183,2019,3,14.191334921175002,67.0
1643573183,2019,4,25.1132428638278,441.0
1643573183,2019,5,33.9135317237507,1144.0
1643573183,2019,6,52.68031827755675,188.0
1643573183,2019,7,45.74482681061628,112.0
1643573183,2019,8,28.67587290894802,78.0
1643573183,2019,9,25.95678144764582,73.0
1643573183,2019,10,27.251722969156027,81.0
1643573183,2019,11,30.06236835946642,82.0
1643573183,2019,12,44.9833857207005,122.0
1643573183,2020,1,34.9565168412752,127.0
1643573183,2020,2,18.76863074522981,69.0
1643573183,2020,3,25.65512216991706,90.0
1643573183,2020,4,31.49119146963375,96.0
1643573183,2020,5,43.31947091133281,172.0
1643573183,2020,6,72.75656435990197,1190.0
1643573183,2020,7,31.819712617871577,93.0
1643573183,2020,8,18.00319953461315,90.0
1644341257,2017,12,1758.1186342592594,4139.0
1644341257,2018,1,2034.1902777777773,4492.0
1644341257,2018,2,1620.7476535264143,3712.0
1644341257,2018,3,1471.6982845610494,3106.0
1644341257,2018,4,1450.9233631817654,3113.0
1644341257,2018,5,1377.1103881534664,2881.0
1644341257,2018,6,1696.805590998724,4201.0
1644341257,2018,7,2062.1322733423544,4077.0
1644341257,2018,8,1937.7958862537928,4817.0
1644341257,2018,9,1639.6530778164924,3327.0
1644341257,2018,10,1499.459858124085,3352.0
1644341257,2018,11,1709.796427328616,4339.0
1644341257,2018,12,1920.1450852782764,4773.0
1644341257,2019,1,2348.7034186099163,4912.0
1644341257,2019,2,2157.073531238356,4910.0
1644341257,2019,3,1965.47427140255,4481.0
1644341257,2019,4,1783.7582804792107,3922.0
1644341257,2019,5,1773.190144861412,3649.0
1644341257,2019,6,1886.8574620722093,4291.0
1644341257,2019,7,2130.8458139798345,4236.0
1644341257,2019,8,1909.218988764045,3659.0
1644341257,2019,9,1641.8912559990636,3494.0
1644341257,2019,10,1599.0230482431364,3532.0
1644341257,2019,11,1706.9408311810284,4170.0
1644341257,2019,12,2070.7424960505527,4251.0
1644341257,2020,1,2516.134252457905,5179.0
1644341257,2020,2,2447.0620014503265,5086.0
1644341257,2020,3,5254.531088082902,26249.0
1644341257,2020,4,13407.411454815616,37198.0
1644341257,2020,5,9298.331388171922,27521.0
1644341257,2020,6,6499.224454046479,16295.0
1644341257,2020,7,6781.653776978417,15612.0
1644341257,2020,8,6149.20134032634,13999.0
164522279,2017,12,105.55787037037037,255.0
164522279,2018,1,70.36548913043478,276.0
164522279,2018,2,40.6115569823435,130.0
164522279,2018,3,35.74966352624495,132.0
164522279,2018,4,39.38912133891213,186.0
164522279,2018,5,21.356182795698924,51.0
164522279,2018,6,46.45403899721448,238.0
164522279,2018,7,61.65135135135135,232.0
164522279,2018,8,23.98250336473755,48.0
164522279,2018,9,19.073713490959666,47.0
164522279,2018,10,38.47043010752688,171.0
164522279,2018,11,26.369595536959554,76.0
164522279,2018,12,41.88306451612903,206.0
164522279,2019,1,36.53981106612686,102.0
164522279,2019,2,43.60714285714285,121.0
164522279,2019,3,48.11035422343324,321.0
164522279,2019,4,25.765119549929675,86.0
164522279,2019,5,28.548387096774192,131.0
164522279,2019,6,31.271186440677965,241.0
164522279,2019,7,40.96491228070175,111.0
164522279,2019,8,20.86944818304172,44.0
164522279,2019,9,16.08976157082749,38.0
164522279,2019,10,20.07859078590786,107.0
164522279,2019,11,27.985955056179776,135.0
164522279,2019,12,40.5566037735849,141.0
164522279,2020,1,36.72837837837838,101.0
164522279,2020,2,28.840057636887607,103.0
164522279,2020,3,35.901881720430104,107.0
164522279,2020,4,54.02510460251046,313.0
164522279,2020,5,35.064777327935225,108.0
164522279,2020,6,31.794692737430168,142.0
164522279,2020,7,44.3508064516129,143.0
164522279,2020,8,25.526132404181183,47.0
1648580865,2017,12,2.7731481481481484,15.0
1648580865,2018,1,4.8068965517241375,71.0
1648580865,2018,2,2.675941080196399,52.0
1648580865,2018,3,24.96635262449529,3174.0
1648580865,2018,4,0.5919220055710307,4.0
1648580865,2018,5,1.4885598923283985,41.0
1648580865,2018,6,0.7916666666666666,7.0
1648580865,2018,7,4.124324324324324,108.0
1648580865,2018,8,3.1278600269179004,109.0
1648580865,2018,9,0.7496522948539638,68.0
1648580865,2018,10,0.5201612903225806,22.0
1648580865,2018,11,2.2482566248256624,102.0
1648580865,2018,12,8.456989247311828,109.0
1648580865,2019,1,2.404858299595141,38.0
1648580865,2019,2,4.382440476190476,86.0
1648580865,2019,3,0.1839237057220708,2.0
1648580865,2019,4,0.2011251758087201,4.0
1648580865,2019,5,0.678763440860215,101.0
1648580865,2019,6,2.6737288135593222,144.0
1648580865,2019,7,5.6482479784366575,80.0
1648580865,2019,8,0.2274562584118439,4.0
1648580865,2019,9,10.19047619047619,355.0
1648580865,2019,10,0.2341001353179972,16.0
1648580865,2019,11,0.5435393258426966,74.0
1648580865,2019,12,3.819650067294751,93.0
1648580865,2020,1,0.9271255060728744,27.0
1648580865,2020,2,0.1179856115107913,7.0
1648580865,2020,3,0.8024193548387096,31.0
1648580865,2020,4,0.7841225626740947,18.0
1648580865,2020,5,0.1935483870967742,3.0
1648580865,2020,6,4.109090909090909,116.0
1648580865,2020,7,9.038978494623656,119.0
1648580865,2020,8,0.2951388888888889,3.0
1658904987,2017,12,404.2650067554526,1079.0
1658904987,2018,1,408.31471357261705,909.0
1658904987,2018,2,393.0871084823229,918.0
1658904987,2018,3,491.4420403587444,1164.0
1658904987,2018,4,437.1939916162087,1081.0
1658904987,2018,5,454.812549107644,913.0
1658904987,2018,6,442.6115366759517,846.0
1658904987,2018,7,343.82035657865043,587.0
1658904987,2018,8,351.9566490260106,783.0
1658904987,2018,9,262.85365570149946,594.0
1658904987,2018,10,235.289435111061,676.0
1658904987,2018,11,258.9404567699837,767.0
1658904987,2018,12,244.2703370786517,780.0
1658904987,2019,1,243.604381882166,540.0
1658904987,2019,2,250.0773459952518,713.0
1658904987,2019,3,292.0886426592798,703.0
1658904987,2019,4,216.52760590195143,631.0
1658904987,2019,5,208.2400461627236,581.0
1658904987,2019,6,193.2141285749205,397.0
1658904987,2019,7,172.61420118343196,355.0
1658904987,2019,8,170.1893870082342,330.0
1658904987,2019,9,130.1392734587623,315.0
1658904987,2019,10,115.9821897476881,493.0
1658904987,2019,11,144.34130743723352,359.0
1658904987,2019,12,131.98251228711854,355.0
1658904987,2020,1,146.37081367245943,384.0
1658904987,2020,2,131.48170656083343,383.0
1658904987,2020,3,154.65682829702507,360.0
1658904987,2020,4,189.1876927389964,429.0
1658904987,2020,5,216.65767189793385,699.0
1658904987,2020,6,138.31202741020795,260.0
1658904987,2020,7,113.73710933092632,218.0
1658904987,2020,8,108.2750148016578,201.0
1660013211,2017,12,217.1296296296296,418.0
1660013211,2018,1,268.03729281767954,522.0
1660013211,2018,2,249.5008156606852,471.0
1660013211,2018,3,249.9340511440108,478.0
1660013211,2018,4,213.4874651810585,431.0
1660013211,2018,5,204.54166666666663,385.0
1660013211,2018,6,191.13611111111112,364.0
1660013211,2018,7,188.3301759133965,362.0
1660013211,2018,8,168.57277628032344,331.0
1660013211,2018,9,171.4066852367688,337.0
1660013211,2018,10,176.71177266576456,360.0
1660013211,2018,11,173.73082287308227,346.0
1660013211,2018,12,161.43800539083557,320.0
1660013211,2019,1,154.51826792963465,305.0
1660013211,2019,2,156.06259314456037,297.0
1660013211,2019,3,157.94254445964432,304.0
1660013211,2019,4,136.4028368794326,294.0
1660013211,2019,5,142.82626538987688,283.0
1660013211,2019,6,136.50502152080344,268.0
1660013211,2019,7,133.18528610354224,258.0
1660013211,2019,8,139.17004048582996,279.0
1660013211,2019,9,113.54149085794656,237.0
1660013211,2019,10,109.95405405405404,235.0
1660013211,2019,11,115.07172995780591,240.0
1660013211,2019,12,88.42547425474255,202.0
1660013211,2020,1,1.4260515603799186,7.0
1660013211,2020,2,1.2908827785817656,5.0
1660013211,2020,3,0.6716417910447762,4.0
1660013211,2020,4,0.5737439222042139,4.0
1660013211,2020,5,0.5863945578231292,4.0
1660013211,2020,6,0.6137640449438202,4.0
1660013211,2020,7,0.4932795698924731,3.0
1660013211,2020,8,0.2682926829268293,2.0
1679990986,2017,12,135.1898148148148,253.0
1679990986,2018,1,125.07724137931037,246.0
1679990986,2018,2,106.49429037520392,224.0
1679990986,2018,3,217.35887096774192,488.0
1679990986,2018,4,160.68802228412255,296.0
1679990986,2018,5,145.17069892473117,290.0
1679990986,2018,6,147.15972222222223,432.0
1679990986,2018,7,122.01623815967524,260.0
1679990986,2018,8,131.36891891891892,281.0
1679990986,2018,9,123.96373779637378,247.0
1679990986,2018,10,114.77131258457376,238.0
1679990986,2018,11,90.64747191011236,180.0
1679990986,2018,12,106.15498652291105,197.0
1679990986,2019,1,120.1086956521739,256.0
1679990986,2019,2,142.72537313432835,286.0
1679990986,2019,3,124.15753424657534,260.0
1679990986,2019,4,99.3645390070922,193.0
1679990986,2019,5,111.62206896551724,222.0
1679990986,2019,6,98.78530259365996,179.0
1679990986,2019,7,111.88186813186812,250.0
1679990986,2019,8,82.52162162162162,163.0
1679990986,2019,9,77.10169491525424,155.0
1679990986,2019,10,119.18503401360545,270.0
1679990986,2019,11,96.05915492957746,215.0
1679990986,2019,12,117.77642276422765,288.0
1679990986,2020,1,309.5696721311475,766.0
1679990986,2020,2,197.9081632653061,392.0
1679990986,2020,3,148.82650273224044,281.0
1679990986,2020,4,147.20689655172413,234.0
1679990986,2020,5,124.93287671232876,235.0
1679990986,2020,6,118.9254571026723,208.0
1679990986,2020,7,116.46102150537637,229.0
1679990986,2020,8,104.38541666666669,167.0
1683024160,2017,12,91.8860304993492,304.5
1683024160,2018,1,83.53877551020408,211.5
1683024160,2018,2,86.53329688820652,284.0
1683024160,2018,3,48.45190053401641,136.0
1683024160,2018,4,97.13466518467654,421.0
1683024160,2018,5,58.70900537634408,246.5
1683024160,2018,6,51.45323123651312,184.5
1683024160,2018,7,58.72380591010496,155.0
1683024160,2018,8,93.30112716431394,856.0
1683024160,2018,9,37.17387678646836,127.0
1683024160,2018,10,57.647621371865874,213.5
1683024160,2018,11,97.5333546084202,285.5
1683024160,2018,12,96.52504788646554,220.0
1683024160,2019,1,57.20306070668183,180.5
1683024160,2019,2,83.7468460295091,254.5
1683024160,2019,3,41.03091909847403,99.5
1683024160,2019,4,129.99992533804712,769.5
1683024160,2019,5,71.36742077303535,338.5
1683024160,2019,6,49.47969019683592,195.0
1683024160,2019,7,57.95749533030914,155.0
1683024160,2019,8,34.32502025185949,258.0
1683024160,2019,9,61.18973277074543,231.5
1683024160,2019,10,32.640179563124775,103.0
1683024160,2019,11,41.46050478597803,150.0
1683024160,2019,12,58.759253713132125,180.5
1683024160,2020,1,69.9554999054999,258.5
1683024160,2020,2,44.26569342747939,116.0
1683024160,2020,3,93.34375842393746,415.5
1683024160,2020,4,69.5252685024264,245.0
1683024160,2020,5,52.68999615975422,199.0
1683024160,2020,6,46.02730932433903,168.0
1683024160,2020,7,57.36198358800227,159.0
1683024160,2020,8,46.26607538802661,177.5
168962747,2017,12,124.07638888888889,262.0
168962747,2018,1,101.10597826086956,238.0
168962747,2018,2,93.21900161030597,271.0
168962747,2018,3,63.17362045760431,134.0
168962747,2018,4,461.32033426183847,1937.0
168962747,2018,5,75.28360215053763,158.0
168962747,2018,6,88.02225312934631,287.0
168962747,2018,7,184.21621621621625,2032.0
168962747,2018,8,131.64333781965007,626.0
168962747,2018,9,67.07938718662953,145.0
168962747,2018,10,50.64102564102564,111.0
168962747,2018,11,70.418410041841,224.0
168962747,2018,12,89.80510752688173,243.0
168962747,2019,1,70.22567567567567,179.0
168962747,2019,2,66.95976154992549,168.0
168962747,2019,3,52.75546448087432,98.0
168962747,2019,4,80.70380818053597,418.0
168962747,2019,5,48.582432432432434,91.0
168962747,2019,6,59.27015558698727,194.0
168962747,2019,7,78.6472972972973,199.0
168962747,2019,8,50.881401617250674,92.0
168962747,2019,9,46.57303370786517,102.0
168962747,2019,10,59.14343707713126,252.0
168962747,2019,11,77.8774647887324,201.0
168962747,2019,12,75.1497975708502,157.0
168962747,2020,1,72.07702702702703,172.0
168962747,2020,2,86.0028818443804,295.0
168962747,2020,3,93.48924731182797,286.0
168962747,2020,4,70.35515320334262,123.0
168962747,2020,5,59.22911051212938,101.0
168962747,2020,6,53.187675070028014,154.0
168962747,2020,7,63.58546433378197,152.0
168962747,2020,8,47.82291666666666,86.0
1691947269,2017,12,67.80293379656437,167.0
1691947269,2018,1,83.607635585157,165.0
1691947269,2018,2,63.99180658159839,130.0
1691947269,2018,3,66.59461883408072,131.0
1691947269,2018,4,74.10029052876234,139.0
1691947269,2018,5,65.36048468529114,143.0
1691947269,2018,6,65.25301484230056,122.0
1691947269,2018,7,88.64075701250422,185.0
1691947269,2018,8,80.20799640610961,145.0
1691947269,2018,9,62.98351712130006,126.0
1691947269,2018,10,60.402069974125325,119.0
1691947269,2018,11,53.09494551356365,109.0
1691947269,2018,12,52.576797935599686,108.0
1691947269,2019,1,81.36032571816331,170.0
1691947269,2019,2,75.69481003228209,135.0
1691947269,2019,3,77.09588108476115,151.0
1691947269,2019,4,73.33587160262418,168.0
1691947269,2019,5,97.04625253207293,175.0
1691947269,2019,6,67.7277198735215,144.0
1691947269,2019,7,62.135031126202605,109.0
1691947269,2019,8,55.3709695539827,114.0
1691947269,2019,9,52.96522655426765,106.0
1691947269,2019,10,50.66282355600769,101.0
1691947269,2019,11,56.19140716459845,110.0
1691947269,2019,12,65.05335280242615,137.0
1691947269,2020,1,68.05536761389264,131.0
1691947269,2020,2,63.26693897164824,118.0
1691947269,2020,3,56.03544190219829,114.0
1691947269,2020,4,72.67782037876147,141.0
1691947269,2020,5,79.14748766262898,138.0
1691947269,2020,6,64.82553390127202,116.0
1691947269,2020,7,131.04932584269662,322.0
1691947269,2020,8,154.32246798603026,276.0
1702012704,2017,12,106.39120370370372,215.0
1702012704,2018,1,76.42234332425068,182.0
1702012704,2018,2,81.7572347266881,176.0
1702012704,2018,3,69.8721399730821,127.0
1702012704,2018,4,65.27260083449235,125.0
1702012704,2018,5,66.71639784946237,134.0
1702012704,2018,6,58.25452016689847,109.0
1702012704,2018,7,59.28146143437077,103.0
1702012704,2018,8,52.720053835800805,99.0
1702012704,2018,9,77.55369595536959,142.0
1702012704,2018,10,92.8972972972973,232.0
1702012704,2018,11,86.91073919107392,177.0
1702012704,2018,12,101.1372812920592,193.0
1702012704,2019,1,92.1041948579161,171.0
1702012704,2019,2,85.47093889716841,163.0
1702012704,2019,3,94.7890410958904,200.0
1702012704,2019,4,91.95615275813296,153.0
1702012704,2019,5,106.12071330589848,347.0
1702012704,2019,6,107.28530670470757,222.0
1702012704,2019,7,101.4945652173913,180.0
1702012704,2019,8,94.53783783783784,171.0
1702012704,2019,9,90.84410112359552,163.0
1702012704,2019,10,98.13279132791328,206.0
1702012704,2019,11,116.84788732394368,222.0
1702012704,2019,12,140.46811397557667,258.0
1702012704,2020,1,130.26594301221166,230.0
1702012704,2020,2,122.57452966714906,220.0
1702012704,2020,3,131.1174089068826,233.0
1702012704,2020,4,269.61178247734136,835.0
1702012704,2020,5,163.01079622132255,300.0
1702012704,2020,6,137.93417366946778,252.0
1702012704,2020,7,139.3687752355316,236.0
1702012704,2020,8,133.45486111111111,223.0
1703299930,2017,12,60.60416666666666,117.0
1703299930,2018,1,33.578804347826086,79.0
1703299930,2018,2,25.81320450885668,59.0
1703299930,2018,3,17.318977119784655,41.0
1703299930,2018,4,22.723226703755216,69.0
1703299930,2018,5,22.302826379542395,56.0
1703299930,2018,6,18.99860917941585,77.0
1703299930,2018,7,28.53783783783784,78.0
1703299930,2018,8,16.08479138627187,39.0
1703299930,2018,9,12.35515320334262,33.0
1703299930,2018,10,11.141891891891891,34.0
1703299930,2018,11,30.175732217573223,87.0
1703299930,2018,12,26.19784656796769,69.0
1703299930,2019,1,24.172739541160595,61.0
1703299930,2019,2,21.00149031296572,48.0
1703299930,2019,3,16.58823529411765,37.0
1703299930,2019,4,11.555084745762713,30.0
1703299930,2019,5,13.60945945945946,30.0
1703299930,2019,6,12.890469416785209,49.0
1703299930,2019,7,20.341496598639456,49.0
1703299930,2019,8,12.41644204851752,29.0
1703299930,2019,9,11.625879043600564,31.0
1703299930,2019,10,13.276422764227643,35.0
1703299930,2019,11,15.074542897327708,54.0
1703299930,2019,12,31.04059539918809,99.0
1703299930,2020,1,34.93234100135318,82.0
1703299930,2020,2,22.296671490593344,49.0
1703299930,2020,3,21.68548387096774,70.0
1703299930,2020,4,34.70762711864407,82.0
1703299930,2020,5,22.63108108108108,55.0
1703299930,2020,6,20.437412095639942,77.0
1703299930,2020,7,35.134408602150536,79.0
1703299930,2020,8,20.78048780487805,42.0
1706803794,2017,12,324.725887345679,1086.0
1706803794,2018,1,354.84184629803184,1267.0
1706803794,2018,2,217.26575489407347,1052.0
1706803794,2018,3,171.47903587443946,888.0
1706803794,2018,4,245.32277965312537,1041.0
1706803794,2018,5,141.90058348294434,783.0
1706803794,2018,6,169.21878991986992,954.0
1706803794,2018,7,212.56321190932672,877.0
1706803794,2018,8,199.98098987626545,813.0
1706803794,2018,9,234.63715580341585,961.0
1706803794,2018,10,165.6536338028169,770.0
1706803794,2018,11,177.25220724907064,976.0
1706803794,2018,12,277.1205387205387,1047.0
1706803794,2019,1,267.93725223694645,1057.0
1706803794,2019,2,204.96557295550585,973.0
1706803794,2019,3,162.202122803013,904.0
1706803794,2019,4,139.07768478132735,718.0
1706803794,2019,5,133.43716409376788,704.0
1706803794,2019,6,177.81849518602164,804.0
1706803794,2019,7,175.03674871207784,715.0
1706803794,2019,8,144.9898236092266,676.0
1706803794,2019,9,139.2541319892158,690.0
1706803794,2019,10,187.34647631996376,873.0
1706803794,2019,11,147.8729392369289,674.0
1706803794,2019,12,194.94179475587703,813.0
1706803794,2020,1,253.76037179777828,992.0
1706803794,2020,2,246.30996354799515,1060.0
1706803794,2020,3,581.8325179201274,2174.0
1706803794,2020,4,401.3432999588534,1213.0
1706803794,2020,5,327.2289535798584,1133.0
1706803794,2020,6,293.93843086665885,1221.0
1706803794,2020,7,391.767742661118,1332.0
1706803794,2020,8,304.6279544791363,978.0
1706810276,2017,12,24.01388888888889,421.0
1706810276,2018,1,1.3558620689655172,63.0
1706810276,2018,2,1.923202614379085,49.0
1706810276,2018,3,1.05114401076716,116.0
1706810276,2018,4,60.78442280945758,4468.0
1706810276,2018,5,28.490591397849464,1000.0
1706810276,2018,6,9.445833333333333,746.0
1706810276,2018,7,5.905405405405405,177.0
1706810276,2018,8,5.954239569313594,278.0
1706810276,2018,9,0.1154381084840055,2.0
1706810276,2018,10,0.1172506738544474,3.0
1706810276,2018,11,0.3500697350069735,10.0
1706810276,2018,12,0.1021505376344086,4.0
1706810276,2019,1,0.1241565452091768,3.0
1706810276,2019,2,0.0700447093889716,1.0
1706810276,2019,3,0.0683994528043775,2.0
1706810276,2019,4,1.1720733427362482,110.0
1706810276,2019,5,0.1037735849056603,1.0
1706810276,2019,6,0.2637517630465444,9.0
1706810276,2019,7,0.2554054054054054,9.0
1706810276,2019,8,0.0566801619433198,2.0
1706810276,2019,9,0.0266853932584269,1.0
1706810276,2019,10,0.0446549391069012,2.0
1706810276,2019,11,0.0267605633802816,1.0
1706810276,2019,12,4.772237196765499,524.0
1706810276,2020,1,1.335135135135135,150.0
1706810276,2020,2,0.417027417027417,89.0
1706810276,2020,3,0.7728494623655914,131.0
1706810276,2020,4,0.4033379694019471,7.0
1706810276,2020,5,0.1886792452830188,8.0
1706810276,2020,6,0.2959326788218794,6.0
1706810276,2020,7,0.2139973082099596,3.0
1706810276,2020,8,0.0769230769230769,2.0
1709851920,2017,12,4061.246141975309,6298.0
1709851920,2018,1,3860.242665108124,6390.0
1709851920,2018,2,2142.996244131456,3878.0
1709851920,2018,3,1431.4528534589078,2682.0
1709851920,2018,4,1000.1157159487776,1749.0
1709851920,2018,5,816.3280215464033,1289.0
1709851920,2018,6,823.9405894639127,1467.0
1709851920,2018,7,901.60794044665,1289.0
1709851920,2018,8,703.6273340832396,1010.0
1709851920,2018,9,611.990705239921,1171.0
1709851920,2018,10,467.3641279855791,762.0
1709851920,2018,11,446.09154275092936,757.0
1709851920,2018,12,484.8446514760355,805.0
1709851920,2019,1,523.5271800679502,822.0
1709851920,2019,2,462.5011808576756,735.0
1709851920,2019,3,412.1974464204287,720.0
1709851920,2019,4,379.2821479039096,615.0
1709851920,2019,5,372.47100537572913,936.0
1709851920,2019,6,431.57796208530806,886.0
1709851920,2019,7,467.1429224265966,646.0
1709851920,2019,8,439.5061978814514,624.0
1709851920,2019,9,395.7372245663385,712.0
1709851920,2019,10,387.5900283286119,664.0
1709851920,2019,11,404.5986114379854,654.0
1709851920,2019,12,443.4188883868053,700.0
1709851920,2020,1,515.2193022202084,808.0
1709851920,2020,2,549.3399199903018,774.0
1709851920,2020,3,700.1186286752185,997.0
1709851920,2020,4,807.7645209785431,1091.0
1709851920,2020,5,771.7483704203191,999.0
1709851920,2020,6,763.9646121396765,993.0
1709851920,2020,7,786.3061178587494,927.0
1709851920,2020,8,723.7470828471412,881.0
1723677131,2017,12,1051.7432580590512,1653.0
1723677131,2018,1,757.5832810365071,1466.5
1723677131,2018,2,564.9166427596235,1008.0
1723677131,2018,3,588.6311267324934,1018.5
1723677131,2018,4,770.9240373202356,1219.5
1723677131,2018,5,672.3986841388829,1168.0
1723677131,2018,6,697.4866884706363,1478.5
1723677131,2018,7,986.7887260322864,1462.0
1723677131,2018,8,823.2517972249532,1719.5
1723677131,2018,9,590.4687780057468,982.5
1723677131,2018,10,459.97744894215685,852.5
1723677131,2018,11,479.5083490028688,901.0
1723677131,2018,12,676.5819379819983,1034.5
1723677131,2019,1,664.2038759400094,1092.5
1723677131,2019,2,513.7950412720397,822.5
1723677131,2019,3,429.6257786839134,791.0
1723677131,2019,4,414.74682700424216,676.5
1723677131,2019,5,558.2963721799687,870.5
1723677131,2019,6,939.4452614043978,1790.0
1723677131,2019,7,949.2480143073108,1400.0
1723677131,2019,8,807.2708542809194,1163.5
1723677131,2019,9,592.2192403294534,898.5
1723677131,2019,10,513.2960994957177,855.5
1723677131,2019,11,576.9369899811343,1230.5
1723677131,2019,12,913.135949481737,1350.5
1723677131,2020,1,857.7298959415582,1279.0
1723677131,2020,2,588.6866228068457,956.5
1723677131,2020,3,781.0738452550047,1620.5
1723677131,2020,4,1329.776083339778,2351.5
1723677131,2020,5,1692.7864436278835,2367.0
1723677131,2020,6,1743.0226841504966,2705.5
1723677131,2020,7,1834.1212958910128,2967.5
1723677131,2020,8,1630.8441174702314,2314.0
1725336028,2017,12,106.16203703703704,233.0
1725336028,2018,1,81.24320652173913,178.0
1725336028,2018,2,67.56340288924558,165.0
1725336028,2018,3,84.67876344086021,199.0
1725336028,2018,4,57.71866295264624,112.0
1725336028,2018,5,52.14266487213997,104.0
1725336028,2018,6,64.38300835654596,157.0
1725336028,2018,7,64.11366711772666,139.0
1725336028,2018,8,44.06351351351351,82.0
1725336028,2018,9,39.02649930264993,75.0
1725336028,2018,10,34.09891598915989,70.0
1725336028,2018,11,43.8005657708628,112.0
1725336028,2018,12,51.4804318488529,104.0
1725336028,2019,1,45.45429740791269,99.0
1725336028,2019,2,43.03770739064857,97.0
1725336028,2019,3,34.858333333333334,75.0
1725336028,2019,4,61.957081545064376,150.0
1725336028,2019,5,38.36376210235132,108.0
1725336028,2019,6,36.49851632047478,83.0
1725336028,2019,7,31.6025459688826,68.0
1725336028,2019,8,26.062927496580027,48.0
1725336028,2019,9,29.817663817663817,68.0
1725336028,2019,10,24.82328767123288,48.0
1725336028,2019,11,24.390934844192635,51.0
1725336028,2019,12,25.573590096286107,55.0
1725336028,2020,1,24.32914923291492,53.0
1725336028,2020,2,22.04725609756097,41.0
1725336028,2020,3,26.587412587412587,54.0
1725336028,2020,4,23.91514143094842,46.0
1725336028,2020,5,24.858710562414267,50.0
1725336028,2020,6,21.02266288951841,45.0
1725336028,2020,7,20.577807848443843,47.0
1725336028,2020,8,20.986013986013987,38.0
1728867434,2017,12,280.48729704148167,429.8
1728867434,2018,1,294.72790391103246,438.8
1728867434,2018,2,262.142053757423,397.0
1728867434,2018,3,313.93452989856024,740.6
1728867434,2018,4,271.3539110966909,397.2
1728867434,2018,5,262.56015182734143,406.4
1728867434,2018,6,272.7612670811096,469.0
1728867434,2018,7,305.2834397404952,451.2
1728867434,2018,8,261.72959239594184,369.6
1728867434,2018,9,250.19351713270552,379.6
1728867434,2018,10,254.41931305084307,419.0
1728867434,2018,11,281.819858814637,407.4
1728867434,2018,12,268.08930783988194,419.4
1728867434,2019,1,285.05616250173625,416.6
1728867434,2019,2,267.44065873149367,378.2
1728867434,2019,3,293.5062421575766,510.6
1728867434,2019,4,258.09054572346764,372.0
1728867434,2019,5,270.86205826898606,427.4
1728867434,2019,6,255.95332620961804,376.2
1728867434,2019,7,292.76084282915747,419.6
1728867434,2019,8,257.19014907512314,350.0
1728867434,2019,9,250.03423042847095,366.6
1728867434,2019,10,240.96023234384236,338.2
1728867434,2019,11,244.90980445846608,358.8
1728867434,2019,12,274.8788854080537,375.2
1728867434,2020,1,282.5185062590611,392.2
1728867434,2020,2,297.2124998850961,459.0
1728867434,2020,3,306.4242410847689,439.4
1728867434,2020,4,334.73047948257783,435.2
1728867434,2020,5,379.3269712578992,556.4
1728867434,2020,6,309.1770131602608,446.8
1728867434,2020,7,340.7040919302757,468.0
1728867434,2020,8,310.59652320073684,392.2
1730712100,2017,12,1052.3174548410875,2040.6666666666667
1730712100,2018,1,886.1584436714203,1888.0
1730712100,2018,2,672.5065911136539,1373.3333333333333
1730712100,2018,3,580.6553434385708,1253.0
1730712100,2018,4,636.624753260607,1886.3333333333333
