appid,Year,Month,mean,max
327400,2019,9,93.81971830985916,176.0
327400,2018,10,74.46955345060893,139.0
327400,2019,10,88.52232746955345,157.0
327400,2018,11,77.50767085076708,146.0
327400,2019,11,91.52601969057665,167.0
327400,2017,12,63.49305555555556,120.0
327400,2018,12,82.185733512786,146.0
327400,2019,12,90.16124661246612,164.0
327690,2018,1,119.68299319727892,234.0
327690,2019,1,2.348178137651822,11.0
327690,2020,1,1.456140350877193,7.0
327690,2018,2,93.55466237942122,189.0
327690,2019,2,1.3333333333333333,6.0
327690,2020,2,1.1469740634005765,6.0
327690,2018,3,65.01884253028264,128.0
327690,2019,3,1.419398907103825,6.0
327690,2020,3,1.260752688172043,6.0
327690,2018,4,54.19107391910739,118.0
327690,2019,4,1.220815752461322,5.0
327690,2020,4,1.3133704735376044,7.0
327690,2018,5,51.983870967741936,104.0
327690,2019,5,2.219380888290713,8.0
327690,2020,5,1.0753701211305515,5.0
327690,2018,6,50.575799721835885,120.0
327690,2019,6,1.439265536723164,6.0
327690,2020,6,0.6886395511921458,4.0
327690,2018,7,45.7972972972973,135.0
327690,2019,7,1.2941970310391362,5.0
327690,2020,7,0.8508064516129032,5.0
327690,2018,8,12.107671601615074,37.0
327690,2019,8,0.2857142857142857,3.0
327690,2020,8,0.7282229965156795,4.0
327690,2018,9,6.337969401947149,16.0
327690,2019,9,0.540084388185654,3.0
327690,2018,10,4.57258064516129,15.0
327690,2019,10,0.4972972972972973,8.0
327690,2018,11,4.425383542538354,13.0
327690,2019,11,3.294943820224719,13.0
327690,2017,12,102.66203703703704,165.0
327690,2018,12,3.893817204301076,12.0
327690,2019,12,1.7065948855989233,9.0
327860,2018,1,63.40902578796562,197.0
327860,2019,1,20.43926713413255,78.0
327860,2020,1,9.236330772706731,31.0
327860,2018,2,47.43287192581642,148.0
327860,2019,2,15.487332339791356,44.0
327860,2020,2,10.13124849070273,60.0
327860,2018,3,30.31061540186078,89.0
327860,2019,3,10.343419406210897,32.0
327860,2020,3,13.104234527687296,50.0
327860,2018,4,27.55470294151843,80.0
327860,2019,4,37.50046970408643,255.0
327860,2020,4,20.187235585640035,74.0
327860,2018,5,18.568383260406147,49.0
327860,2019,5,15.361455372370663,43.0
327860,2020,5,12.241866726497644,38.0
327860,2018,6,17.95002319109462,51.0
327860,2019,6,11.1686449641556,61.0
327860,2020,6,7.195329830706363,33.0
327860,2018,7,14.508961785593508,44.0
327860,2019,7,16.237933378653977,47.0
327860,2020,7,7.8363861107989665,22.0
327860,2018,8,19.889987639060568,84.0
327860,2019,8,11.035257130024702,79.0
327860,2020,8,6.881839348079162,20.0
327860,2018,9,16.204086371023916,42.0
327860,2019,9,17.65074906367041,82.0
327860,2018,10,11.016094541361843,34.0
327860,2019,10,6.707118644067797,22.0
327860,2018,11,14.642583787544938,53.0
327860,2019,11,7.3214830458758655,31.0
327860,2017,12,82.36841089013323,218.0
327860,2018,12,18.350763016157988,70.0
327860,2019,12,10.871349644830309,38.0
32800,2018,1,138.58695652173913,436.0
32800,2019,1,72.64777327935222,179.0
32800,2020,1,34.73989218328841,92.0
32800,2018,2,85.0545746388443,204.0
32800,2019,2,51.18601190476191,154.0
32800,2020,2,33.50864553314121,87.0
32800,2018,3,78.37012113055182,179.0
32800,2019,3,42.880108991825615,123.0
32800,2020,3,42.64247311827957,117.0
32800,2018,4,70.5326842837274,183.0
32800,2019,4,36.22503516174402,102.0
32800,2020,4,51.02785515320334,111.0
32800,2018,5,65.41532258064517,161.0
32800,2019,5,34.50806451612903,93.0
32800,2020,5,38.72812920592194,102.0
32800,2018,6,60.56328233657858,150.0
32800,2019,6,33.39038189533239,75.0
32800,2020,6,33.140252454417954,85.0
32800,2018,7,61.40270270270271,163.0
32800,2019,7,35.88694481830417,101.0
32800,2020,7,26.260752688172044,60.0
32800,2018,8,66.67876344086021,155.0
32800,2019,8,36.72543741588156,88.0
32800,2020,8,27.353146853146853,67.0
32800,2018,9,61.79554937413074,150.0
32800,2019,9,34.48879551820728,88.0
32800,2018,10,62.62096774193548,160.0
32800,2019,10,30.320703653585927,83.0
32800,2018,11,59.84540389972145,154.0
32800,2019,11,31.93661971830986,88.0
32800,2017,12,158.6087962962963,474.0
32800,2018,12,70.72043010752688,197.0
32800,2019,12,31.601615074024227,80.0
328080,2018,1,86.27046694966647,217.0
328080,2019,1,227.7683257918552,723.0
328080,2020,1,181.34837177747625,378.0
328080,2018,2,79.2391333602476,192.0
328080,2019,2,417.9022360248448,844.0
328080,2020,2,142.97835026608612,270.0
328080,2018,3,49.73082959641256,102.0
328080,2019,3,183.57533622065196,361.0
328080,2020,3,168.27629495589233,394.0
328080,2018,4,88.44435399465054,303.0
328080,2019,4,158.11797224182544,272.0
328080,2020,4,140.95416327637645,239.0
328080,2018,5,92.6438187121382,229.0
328080,2019,5,372.3303275881749,1469.0
328080,2020,5,210.9878678948551,530.0
328080,2018,6,60.3852487533341,155.0
328080,2019,6,151.97740644857615,343.0
328080,2020,6,101.96409356725148,170.0
328080,2018,7,258.85143824027074,992.0
328080,2019,7,200.0350499092559,473.0
328080,2020,7,138.78030132673712,257.0
328080,2018,8,76.70898459462498,162.0
328080,2019,8,121.35292795324268,301.0
328080,2020,8,112.21143190434528,194.0
328080,2018,9,219.7683819258915,806.0
328080,2019,9,133.0672131147541,319.0
328080,2018,10,209.04370846006532,416.0
328080,2019,10,347.8522585757953,993.0
328080,2018,11,239.41564168020423,717.0
328080,2019,11,238.33000235128145,531.0
328080,2017,12,159.56673749275643,490.0
328080,2018,12,357.53164272890484,1002.0
328080,2019,12,224.69138728976185,480.0
329000,2018,1,68.25034013605442,614.0
329000,2019,1,5.851551956815115,609.0
329000,2020,1,1.604054054054054,159.0
329000,2018,2,130.0499194847021,2068.0
329000,2019,2,23.400894187779432,801.0
329000,2020,2,1.492063492063492,96.0
329000,2018,3,108.16958277254376,3999.0
329000,2019,3,1.360655737704918,93.0
329000,2020,3,98.41397849462363,2024.0
329000,2018,4,33.420612813370475,923.0
329000,2019,4,1.2943661971830986,109.0
329000,2020,4,728.2869080779944,8865.0
329000,2018,5,10.77016129032258,350.0
329000,2019,5,1.0148048452220726,5.0
329000,2020,5,96.31940700808626,5084.0
329000,2018,6,11.239221140472878,220.0
329000,2019,6,1.2786421499292786,20.0
329000,2020,6,49.38396624472574,1801.0
329000,2018,7,8.567567567567568,362.0
329000,2019,7,95.23886639676114,13049.0
329000,2020,7,42.44758064516129,2816.0
329000,2018,8,22.791386271870795,690.0
329000,2019,8,1.3746630727762803,216.0
329000,2020,8,0.5365853658536586,4.0
329000,2018,9,6.9874826147426985,387.0
329000,2019,9,1.4831460674157304,223.0
329000,2018,10,2.506056527590848,103.0
329000,2019,10,1.391891891891892,167.0
329000,2018,11,6.398884239888424,186.0
329000,2019,11,1.1873239436619718,169.0
329000,2017,12,159.86342592592592,1827.0
329000,2018,12,4.227150537634409,70.0
329000,2019,12,1.3504043126684635,182.0
329050,2018,1,122.19183673469388,272.0
329050,2019,1,159.73819163292848,346.0
329050,2020,1,108.42972972972971,227.0
329050,2018,2,94.41384863123992,204.0
329050,2019,2,191.8464977645305,379.0
329050,2020,2,153.9942196531792,463.0
329050,2018,3,93.22476446837146,200.0
329050,2019,3,333.608755129959,811.0
329050,2020,3,110.58870967741936,201.0
329050,2018,4,89.26462395543176,177.0
329050,2019,4,182.410437235543,686.0
329050,2020,4,98.43057503506311,295.0
329050,2018,5,138.4744623655914,629.0
329050,2019,5,165.2418918918919,606.0
329050,2020,5,108.37381916329284,235.0
329050,2018,6,272.413073713491,748.0
329050,2019,6,102.50071123755336,264.0
329050,2020,6,83.9549929676512,197.0
329050,2018,7,261.0662162162162,618.0
329050,2019,7,107.70204081632652,241.0
329050,2020,7,110.51747311827955,235.0
329050,2018,8,130.23687752355318,272.0
329050,2019,8,69.47843665768194,137.0
329050,2020,8,90.41114982578397,152.0
329050,2018,9,231.08217270194987,778.0
329050,2019,9,63.16033755274262,138.0
329050,2018,10,208.2337837837838,412.0
329050,2019,10,111.85636856368563,418.0
329050,2018,11,163.5202231520223,368.0
329050,2019,11,80.51617440225036,215.0
329050,2017,12,246.64814814814812,611.0
329050,2018,12,191.75100942126517,377.0
329050,2019,12,107.2054054054054,238.0
329110,2018,1,1194.991736485711,2074.0
329110,2019,1,1522.2561320221544,2309.0
329110,2020,1,1586.1791953116194,2339.0
329110,2018,2,1307.1258881887652,2539.0
329110,2019,2,1514.6031292685957,2302.0
329110,2020,2,1643.5584244025458,2351.0
329110,2018,3,1434.4613832529983,2474.0
329110,2019,3,1477.3614293817357,2222.0
329110,2020,3,1741.0541661993943,2687.0
329110,2018,4,1335.7281711428905,2171.0
329110,2019,4,1542.0039807985013,2306.0
329110,2020,4,1835.364532591046,2763.0
329110,2018,5,1534.703196859226,2479.0
329110,2019,5,1498.3428057957992,2327.0
329110,2020,5,1821.728557013118,2800.0
329110,2018,6,1630.015422077922,2515.0
329110,2019,6,1395.2591292134832,2098.0
329110,2020,6,1730.361577964519,2637.0
329110,2018,7,1666.254619197837,2517.0
329110,2019,7,1428.132595437091,2100.0
329110,2020,7,1705.868710691824,2665.0
329110,2018,8,1615.4165263276077,2407.0
329110,2019,8,1414.3104222821205,2126.0
329110,2020,8,1742.5311408614668,2725.0
329110,2018,9,1741.9735345327915,2688.0
329110,2019,9,1451.6225421348315,2268.0
329110,2018,10,1664.8392535971225,2438.0
329110,2019,10,1515.307431669302,2332.0
329110,2018,11,1650.22606074658,2599.0
329110,2019,11,1571.3253745318352,2338.0
329110,2017,12,1155.6248070987654,1814.0
329110,2018,12,1524.3573752103198,2307.0
329110,2019,12,1531.1303469181544,2249.0
329130,2018,1,90.67391304347828,185.0
329130,2019,1,79.14246575342466,145.0
329130,2020,1,66.22701149425288,141.0
329130,2018,2,66.11235955056179,126.0
329130,2019,2,70.3776758409786,134.0
329130,2020,2,52.89274447949527,90.0
329130,2018,3,69.25,134.0
329130,2019,3,57.49644381223329,109.0
329130,2020,3,48.147100424328144,78.0
329130,2018,4,69.7260083449235,130.0
329130,2019,4,54.18235294117647,98.0
329130,2020,4,49.73817567567568,83.0
329130,2018,5,71.375,131.0
329130,2019,5,49.18461538461538,100.0
329130,2020,5,45.13397790055249,86.0
329130,2018,6,80.86471408647141,192.0
329130,2019,6,57.69894099848714,94.0
329130,2020,6,45.10443490701002,93.0
329130,2018,7,79.86024423337857,138.0
329130,2019,7,55.73699421965318,92.0
329130,2020,7,53.23202170963365,88.0
329130,2018,8,59.530446549391066,92.0
329130,2019,8,47.755524861878456,78.0
329130,2020,8,41.886925795053,62.0
329130,2018,9,56.45467224546722,103.0
329130,2019,9,39.17612809315866,77.0
329130,2018,10,75.4769647696477,161.0
329130,2019,10,40.94190871369295,82.0
329130,2018,11,84.67897727272727,189.0
329130,2019,11,41.592011412268185,73.0
329130,2017,12,109.08101851851852,190.0
329130,2018,12,77.0472334682861,144.0
329130,2019,12,51.94134078212291,126.0
329430,2018,1,406.03856749311296,979.0
329430,2019,1,156.73144399460188,323.0
329430,2020,1,321.99864864864867,671.0
329430,2018,2,345.4288052373159,802.0
329430,2019,2,151.5282738095238,308.0
329430,2020,2,237.3007194244604,445.0
329430,2018,3,349.85714285714283,713.0
329430,2019,3,127.62397820163488,244.0
329430,2020,3,259.4595687331536,520.0
329430,2018,4,323.66713091922,606.0
329430,2019,4,128.55555555555554,267.0
329430,2020,4,251.2729805013928,586.0
329430,2018,5,525.8225806451613,1322.0
329430,2019,5,128.1518817204301,273.0
329430,2020,5,162.64824797843667,271.0
329430,2018,6,352.5388888888889,727.0
329430,2019,6,127.11581920903954,329.0
329430,2020,6,137.68487394957984,303.0
329430,2018,7,259.81081081081084,605.0
329430,2019,7,169.47375504710632,326.0
329430,2020,7,186.4731182795699,405.0
329430,2018,8,163.622311827957,292.0
329430,2019,8,117.59488559892328,202.0
329430,2020,8,175.80902777777777,327.0
329430,2018,9,155.83727399165508,286.0
329430,2019,9,109.88342696629212,192.0
329430,2018,10,149.54569892473117,335.0
329430,2019,10,109.08783783783784,271.0
329430,2018,11,191.83704735376045,396.0
329430,2019,11,245.1983122362869,1300.0
329430,2017,12,550.863425925926,1367.0
329430,2018,12,168.41263440860214,319.0
329430,2019,12,480.421265141319,1386.0
330070,2018,1,142.06749311294766,193.0
330070,2019,1,111.55766621438264,161.0
330070,2020,1,83.50681198910081,120.0
330070,2018,2,141.33442088091354,198.0
330070,2019,2,112.58059701492536,156.0
330070,2020,2,86.58866279069767,124.0
330070,2018,3,143.1008064516129,199.0
330070,2019,3,104.40218878248974,153.0
330070,2020,3,100.82016348773844,157.0
330070,2018,4,128.13630041724616,186.0
330070,2019,4,105.17256011315418,143.0
330070,2020,4,123.8,186.0
330070,2018,5,125.99462365591398,185.0
330070,2019,5,100.8282967032967,140.0
330070,2020,5,117.48224043715848,175.0
330070,2018,6,120.72916666666669,182.0
330070,2019,6,93.24533715925396,131.0
330070,2020,6,103.21378340365682,144.0
330070,2018,7,118.34370771312584,162.0
330070,2019,7,101.29138166894664,143.0
330070,2020,7,92.8010752688172,141.0
330070,2018,8,112.00945945945946,162.0
330070,2019,8,96.17837837837838,137.0
330070,2020,8,96.40972222222224,134.0
330070,2018,9,116.72803347280336,173.0
330070,2019,9,89.71167369901548,140.0
330070,2018,10,110.65493910690122,171.0
330070,2019,10,88.95923913043478,128.0
330070,2018,11,114.32538569424965,175.0
330070,2019,11,84.44022503516175,124.0
330070,2017,12,142.70138888888889,198.0
330070,2018,12,111.30862533692722,168.0
330070,2019,12,85.23306233062331,123.0
330830,2018,1,109.40272108843536,307.0
330830,2019,1,38.9284750337382,102.0
330830,2020,1,18.84189189189189,42.0
330830,2018,2,115.31672025723472,450.0
330830,2019,2,30.953869047619047,69.0
330830,2020,2,16.096541786743515,37.0
330830,2018,3,69.24226110363392,170.0
330830,2019,3,69.54706684856752,620.0
330830,2020,3,30.412634408602152,84.0
330830,2018,4,61.32590529247911,125.0
330830,2019,4,161.28551336146273,423.0
330830,2020,4,26.88857938718663,55.0
330830,2018,5,51.163978494623656,108.0
330830,2019,5,79.46505376344086,200.0
330830,2020,5,23.450742240215924,52.0
330830,2018,6,72.1267409470752,191.0
330830,2019,6,84.74152542372882,198.0
330830,2020,6,19.761173184357546,40.0
330830,2018,7,82.01486486486486,201.0
330830,2019,7,52.58299595141701,103.0
330830,2020,7,17.047043010752688,36.0
330830,2018,8,49.73082099596232,94.0
330830,2019,8,47.78840970350405,100.0
330830,2020,8,14.770034843205575,30.0
330830,2018,9,56.941585535465926,136.0
330830,2019,9,70.19803370786516,162.0
330830,2018,10,42.55181695827726,112.0
330830,2019,10,29.929634641407308,76.0
330830,2018,11,39.35146443514645,91.0
330830,2019,11,20.41994382022472,53.0
330830,2017,12,112.29166666666669,246.0
330830,2018,12,40.263440860215056,87.0
330830,2019,12,17.169811320754718,37.0
330840,2018,1,63.01904761904762,172.0
330840,2019,1,27.04318488529015,56.0
330840,2020,1,8.360323886639677,23.0
330840,2018,2,78.3884430176565,362.0
330840,2019,2,22.527570789865877,55.0
330840,2020,2,7.989913544668588,20.0
330840,2018,3,39.453566621803496,94.0
330840,2019,3,25.03819918144611,57.0
330840,2020,3,9.827956989247312,31.0
330840,2018,4,37.64435146443515,85.0
330840,2019,4,32.79465541490858,101.0
330840,2020,4,12.313370473537605,31.0
330840,2018,5,37.045698924731184,82.0
330840,2019,5,33.18034993270525,79.0
330840,2020,5,11.967654986522913,30.0
330840,2018,6,41.6016713091922,106.0
330840,2019,6,20.743988684582742,71.0
330840,2020,6,9.57843137254902,23.0
330840,2018,7,48.61351351351351,95.0
330840,2019,7,10.013495276653172,24.0
330840,2020,7,9.4185733512786,24.0
330840,2018,8,37.97173620457604,82.0
330840,2019,8,8.676549865229111,22.0
330840,2020,8,9.944444444444445,20.0
330840,2018,9,32.084840055632824,80.0
330840,2019,9,7.711267605633803,22.0
330840,2018,10,24.09811827956989,62.0
330840,2019,10,7.421621621621622,24.0
330840,2018,11,21.90655509065551,54.0
330840,2019,11,6.376404494382022,20.0
330840,2017,12,71.06944444444444,164.0
330840,2018,12,23.497311827956988,60.0
330840,2019,12,7.551212938005391,19.0
331470,2018,1,515.4978854726254,1019.0
331470,2019,1,467.786626002485,965.0
331470,2020,1,356.18168506420363,748.0
331470,2018,2,519.7398526456799,1041.0
331470,2019,2,375.8718330849479,788.0
331470,2020,2,343.7392295691828,698.0
331470,2018,3,494.63054683998206,992.0
331470,2019,3,381.6947845804989,821.0
331470,2020,3,382.95719408337067,865.0
331470,2018,4,422.1519060901906,906.0
331470,2019,4,344.7730620834795,714.0
331470,2020,4,507.4335380693012,893.0
331470,2018,5,448.2362637362637,924.0
331470,2019,5,397.17818671454216,1006.0
331470,2020,5,491.56287827841294,877.0
331470,2018,6,497.5430095061442,829.0
331470,2019,6,429.25084785405215,718.0
331470,2020,6,468.831797503791,833.0
331470,2018,7,500.1965552178318,814.0
331470,2019,7,397.8166198764739,686.0
331470,2020,7,408.6718259309107,685.0
331470,2018,8,448.9418695993716,753.0
331470,2019,8,404.2932001795332,687.0
331470,2020,8,384.472399767577,634.0
331470,2018,9,314.8578556509631,676.0
331470,2019,9,289.8709488709489,625.0
331470,2018,10,282.4921418949259,598.0
331470,2019,10,283.04559304818866,595.0
331470,2018,11,357.58126594018086,1152.0
331470,2019,11,317.8686088686089,661.0
331470,2017,12,392.1232876712329,753.0
331470,2018,12,401.3478017048004,924.0
331470,2019,12,297.07833015374257,684.0
331600,2018,1,176.46206896551723,382.0
331600,2019,1,102.29659863945578,212.0
331600,2020,1,92.14344827586208,197.0
331600,2018,2,187.14681892332788,450.0
331600,2019,2,108.56071964017993,237.0
331600,2020,2,89.76041666666667,186.0
331600,2018,3,130.31763122476443,260.0
331600,2019,3,90.3511659807956,181.0
331600,2020,3,101.80932784636488,187.0
331600,2018,4,108.07103064066852,206.0
331600,2019,4,74.56142857142858,154.0
331600,2020,4,99.7467105263158,196.0
331600,2018,5,105.64872139973082,201.0
331600,2019,5,103.69156293222684,275.0
331600,2020,5,91.32377049180327,203.0
331600,2018,6,132.60555555555555,333.0
331600,2019,6,76.82753623188405,151.0
331600,2020,6,68.22893258426966,150.0
331600,2018,7,159.61434370771312,352.0
331600,2019,7,103.15724137931036,221.0
331600,2020,7,89.51886792452831,188.0
331600,2018,8,103.5108108108108,191.0
331600,2019,8,78.91044776119404,159.0
331600,2020,8,69.40625,127.0
331600,2018,9,87.5125348189415,179.0
331600,2019,9,101.95332390381895,260.0
331600,2018,10,79.81596752368065,152.0
331600,2019,10,76.7758152173913,175.0
331600,2018,11,133.61603375527426,366.0
331600,2019,11,65.83875530410184,151.0
331600,2017,12,183.40740740740745,418.0
331600,2018,12,113.04851752021564,254.0
331600,2019,12,91.31020408163263,210.0
331670,2018,1,104.51657458563535,1980.0
331670,2019,1,87.2232746955345,1475.0
331670,2020,1,88.47625508819539,1459.0
331670,2018,2,52.63621533442088,296.0
331670,2019,2,48.87481371087929,253.0
331670,2020,2,52.52173913043478,260.0
331670,2018,3,55.77493261455525,330.0
331670,2019,3,45.81395348837209,230.0
331670,2020,3,161.7945945945946,2226.0
331670,2018,4,51.599443671766345,301.0
331670,2019,4,40.17397454031117,268.0
331670,2020,4,481.4161290322581,3913.0
331670,2018,5,42.63709677419355,207.0
331670,2019,5,31.175342465753424,161.0
331670,2020,5,330.23744911804613,2691.0
331670,2018,6,46.39305555555556,228.0
331670,2019,6,35.15931721194879,163.0
331670,2020,6,139.34550561797752,770.0
331670,2018,7,63.0446549391069,287.0
331670,2019,7,43.59455782312925,218.0
331670,2020,7,110.78734858681024,530.0
331670,2018,8,64.73755047106326,302.0
331670,2019,8,45.48448043184885,208.0
331670,2020,8,101.55244755244756,439.0
331670,2018,9,54.36541143654114,311.0
331670,2019,9,40.61744022503516,228.0
331670,2018,10,47.6468200270636,251.0
331670,2019,10,40.5169147496617,225.0
331670,2018,11,66.15062761506276,846.0
331670,2019,11,67.03098591549296,822.0
331670,2017,12,180.82175925925927,1121.0
331670,2018,12,116.29205921938087,929.0
331670,2019,12,120.8739837398374,924.0
331790,2018,1,17.54076086956522,754.0
331790,2019,1,0.8367071524966262,19.0
331790,2020,1,1.7486486486486486,91.0
331790,2018,2,46.88083735909823,602.0
331790,2019,2,5.29806259314456,170.0
331790,2020,2,31.86311239193084,4720.0
331790,2018,3,68.90970350404312,3207.0
331790,2019,3,6.079234972677596,222.0
331790,2020,3,26.493279569892472,1335.0
331790,2018,4,24.11281337047354,822.0
331790,2019,4,1.9859154929577465,200.0
331790,2020,4,383.1849791376912,8774.0
331790,2018,5,80.01881720430107,2923.0
331790,2019,5,1.7466307277628033,99.0
331790,2020,5,57.534946236559136,5042.0
331790,2018,6,8.244784422809458,654.0
331790,2019,6,5.578500707213578,233.0
331790,2020,6,5.029411764705882,88.0
331790,2018,7,4.991891891891892,293.0
331790,2019,7,8.76725304465494,732.0
331790,2020,7,13.347240915208614,517.0
331790,2018,8,13.895020188425304,451.0
331790,2019,8,9.46081081081081,599.0
331790,2020,8,1.8571428571428568,191.0
331790,2018,9,5.417246175243394,198.0
331790,2019,9,16.7373595505618,993.0
331790,2018,10,2.261455525606469,100.0
331790,2019,10,2.0094594594594595,89.0
331790,2018,11,31.686192468619247,643.0
331790,2019,11,2.554929577464789,203.0
331790,2017,12,15.635782747603834,401.0
331790,2018,12,4.485215053763441,89.0
331790,2019,12,1.3126684636118595,58.0
332070,2018,1,57.311050477489765,127.0
332070,2019,1,58.35013623978202,147.0
332070,2020,1,47.23098591549296,107.0
332070,2018,2,64.0609951845907,161.0
332070,2019,2,93.40273556231004,332.0
332070,2020,2,43.42194744976816,92.0
332070,2018,3,70.97715053763442,160.0
332070,2019,3,114.08263305322129,285.0
332070,2020,3,46.84733893557423,107.0
332070,2018,4,52.87465181058496,111.0
332070,2019,4,75.49565217391304,187.0
332070,2020,4,70.22315436241611,128.0
332070,2018,5,60.956989247311824,143.0
332070,2019,5,48.83656509695291,117.0
332070,2020,5,74.92479108635098,166.0
332070,2018,6,96.87587168758716,208.0
332070,2019,6,49.84234234234234,101.0
332070,2020,6,60.42897727272727,116.0
332070,2018,7,80.86468200270636,145.0
332070,2019,7,49.61735419630156,121.0
332070,2020,7,72.56410256410257,127.0
332070,2018,8,61.81461434370771,126.0
332070,2019,8,49.93587994542974,106.0
332070,2020,8,69.60350877192982,121.0
332070,2018,9,46.37604456824513,125.0
332070,2019,9,40.04028776978417,94.0
332070,2018,10,47.97564276048715,105.0
332070,2019,10,49.85890410958904,144.0
332070,2018,11,47.01414427157001,120.0
332070,2019,11,48.185552407932015,121.0
332070,2017,12,57.6412037037037,127.0
332070,2018,12,46.73414304993253,108.0
332070,2019,12,56.74758620689655,131.0
33230,2018,1,489.9000114665749,1224.0
33230,2019,1,424.59938976155496,1060.0
33230,2020,1,519.5755833615151,1262.0
33230,2018,2,386.3052278820375,904.0
33230,2019,2,386.1788153483174,1007.0
33230,2020,2,446.0617046818728,981.0
33230,2018,3,397.85932070395694,1438.0
33230,2019,3,466.1364874063989,1350.0
33230,2020,3,875.4112107623318,2504.0
33230,2018,4,324.7302639227997,851.0
33230,2019,4,369.61740250614827,997.0
33230,2020,4,582.0268954324137,1909.0
33230,2018,5,381.4652310453118,1787.0
33230,2019,5,306.5032576949,895.0
33230,2020,5,606.4876079398902,1520.0
33230,2018,6,522.9399350649351,1267.0
33230,2019,6,309.5474213542276,753.0
33230,2020,6,334.1149894933458,765.0
33230,2018,7,483.1825244904853,1126.0
33230,2019,7,375.0662005187775,847.0
33230,2020,7,566.9710307657759,1203.0
33230,2018,8,303.0936342202762,561.0
33230,2019,8,349.6065573770492,946.0
33230,2020,8,432.6263096623981,812.0
33230,2018,9,290.8179180689335,742.0
33230,2019,9,221.04177881802224,445.0
33230,2018,10,351.69005059021924,795.0
33230,2019,10,285.37953236191123,930.0
33230,2018,11,345.102017157431,1019.0
33230,2019,11,274.8774722059684,761.0
33230,2017,12,543.7644675925926,1300.0
33230,2018,12,547.7556078959175,1331.0
33230,2019,12,362.2162101481814,906.0
332310,2018,1,336.80709432223887,868.0
332310,2019,1,190.90985182671645,494.0
332310,2020,1,159.35928143712576,427.0
332310,2018,2,302.11879860552426,747.0
332310,2019,2,200.2423640427117,476.0
332310,2020,2,143.5560251147066,368.0
332310,2018,3,284.36846826642744,769.0
332310,2019,3,175.90520086491406,481.0
332310,2020,3,160.04280898876405,406.0
332310,2018,4,285.46582190188326,766.0
332310,2019,4,167.2541696030068,404.0
332310,2020,4,204.81037131882204,496.0
332310,2018,5,225.5352776219854,520.0
332310,2019,5,184.89518704379563,508.0
332310,2020,5,177.71018071612977,377.0
332310,2018,6,241.54268151241013,502.0
332310,2019,6,160.76665491716602,336.0
332310,2020,6,157.08383932741708,310.0
332310,2018,7,240.1571412467591,493.0
332310,2019,7,167.1480013588495,349.0
332310,2020,7,166.89059867460406,333.0
332310,2018,8,226.9209166479443,469.0
332310,2019,8,168.93091440125815,335.0
332310,2020,8,150.34488785318962,305.0
332310,2018,9,221.5062115406943,616.0
332310,2019,9,139.7959733114831,405.0
332310,2018,10,201.2353338587997,525.0
332310,2019,10,127.28380973901254,326.0
332310,2018,11,197.72283428041283,544.0
332310,2019,11,147.54167644987086,411.0
332310,2017,12,422.22087191358025,944.0
332310,2018,12,217.6334156193896,524.0
332310,2019,12,166.82735678845287,431.0
332570,2018,1,298.80939226519337,618.0
332570,2019,1,190.7297297297297,338.0
332570,2020,1,192.39271255060729,375.0
332570,2018,2,239.69117647058823,499.0
332570,2019,2,166.85714285714286,289.0
332570,2020,2,150.92374100719425,293.0
332570,2018,3,197.58625336927224,379.0
332570,2019,3,186.40054495912807,449.0
332570,2020,3,147.90994623655914,232.0
332570,2018,4,173.46582984658298,339.0
332570,2019,4,131.0351617440225,249.0
332570,2020,4,170.11281337047353,229.0
332570,2018,5,138.54374158815614,258.0
332570,2019,5,118.73655913978494,215.0
332570,2020,5,168.94354838709677,227.0
332570,2018,6,181.3486111111111,337.0
332570,2019,6,119.50070521861775,193.0
332570,2020,6,146.05594405594405,207.0
332570,2018,7,169.7527027027027,249.0
332570,2019,7,123.28532974427996,186.0
332570,2020,7,140.3508064516129,200.0
332570,2018,8,163.1720430107527,250.0
332570,2019,8,132.33109017496636,210.0
332570,2020,8,134.82638888888889,188.0
332570,2018,9,153.8481894150418,278.0
332570,2019,9,114.4047619047619,218.0
332570,2018,10,178.3687752355316,324.0
332570,2019,10,114.62432432432432,217.0
332570,2018,11,166.6225626740947,369.0
332570,2019,11,132.1631504922644,287.0
332570,2017,12,187.69907407407408,387.0
332570,2018,12,181.7956989247312,372.0
332570,2019,12,148.55047106325708,317.0
3330,2018,1,113.04353741496598,178.0
3330,2019,1,155.40540540540542,232.0
3330,2020,1,203.9362279511533,287.0
3330,2018,2,117.91143317230274,181.0
3330,2019,2,162.38301043219076,254.0
3330,2020,2,213.26772793053544,295.0
3330,2018,3,112.23553162853295,172.0
3330,2019,3,168.46785225718193,239.0
3330,2020,3,247.3252688172043,383.0
3330,2018,4,110.99721835883172,165.0
3330,2019,4,165.25669957686884,259.0
3330,2020,4,274.5813295615276,376.0
3330,2018,5,119.41049798115748,178.0
3330,2019,5,165.0972972972973,256.0
3330,2020,5,270.1112618724559,390.0
3330,2018,6,125.46175243393604,202.0
3330,2019,6,163.55761024182075,243.0
3330,2020,6,272.3389355742297,394.0
3330,2018,7,130.28416779431663,184.0
3330,2019,7,173.7374149659864,242.0
3330,2020,7,273.64516129032256,374.0
3330,2018,8,126.21803499327052,212.0
3330,2019,8,170.1320754716981,241.0
3330,2020,8,269.191637630662,362.0
3330,2018,9,132.27715877437325,199.0
3330,2019,9,171.21971830985916,245.0
